0x1	0	1	0	100
0x2	0	1	0	100
0x3	0	1	0	100
0x4	0	1	0	100
0x5	0	1	0	100
0x6	0	1	0	100
0x8	0	1	0	100
0x9	0	1	0	100
0xc	0	1	0	100
0x10	0	1	0	100
0x11	0	1	0	100
0x12	0	1	0	100
0x13	0	1	0	100
0x14	0	1	0	100
0x15	0	1	0	100
0x16	0	1	0	100
0x17	0	1	0	100
0x18	0	1	0	100
0x19	0	1	0	100
0x1a	0	1	0	100
0x1b	0	1	0	100
0x1c	0	1	0	100
0x20	0	1	0	100
0x21	0	1	0	100
0x30	0	1	0	100
0x40	0	1	0	100
0x41	0	1	0	100
0x42	0	1	0	100
0x43	0	1	0	100
0x44	0	1	0	100
0x45	0	1	0	100
0x46	0	1	0	100
0x47	0	1	0	100
0x48	0	1	0	100
0x49	0	1	0	100
0x4a	0	1	0	100
0x4b	0	1	0	100
0x4c	0	1	0	100
0x50	0	1	0	100
0x51	0	1	0	100
0x53	0	1	0	100
0x60	0	1	0	100
0x61	0	1	0	100
0x62	0	1	0	100
0x63	0	1	0	100
0x64	0	1	0	100
0x65	0	1	0	100
0x66	0	1	0	100
0x67	0	1	0	100
0x68	0	1	0	100
0x70	0	1	0	100
0x71	0	1	0	100
0x72	0	1	0	100
0x73	0	1	0	100
0x74	0	1	0	100
0x75	0	1	0	100
0x76	0	1	0	100
0x77	0	1	0	100
0x78	0	1	0	100
0x7a	0	1	0	100
0x7b	0	1	0	100
0x7c	0	1	0	100
0x80	0	1	0	100
0x81	0	1	0	100
0x82	0	1	0	100
0x83	0	1	0	100
0x84	0	1	0	100
0x85	0	1	0	100
0x86	0	1	0	100
0x90	0	1	0	100
0x91	0	1	0	100
0x92	0	1	0	100
0xa0	0	1	0	100
0xa1	0	1	0	100
0xa2	0	1	0	100
0xa3	0	1	0	100
0xa4	0	1	0	100
0xa5	0	1	0	100
0xa6	0	1	0	100
0xa7	0	1	0	100
0xa8	0	1	0	100
0x1001	0	1	0	100
0x1002	0	1	0	100
0x1003	0	1	0	100
0x1004	0	1	0	100
0x1005	0	1	0	100
0x1006	0	1	0	100
0x1007	0	1	0	100
0x1008	0	1	0	100
0x1009	0	1	0	100
0x100a	0	1	0	100
0x100b	0	1	0	100
0x100c	0	1	0	100
0x100d	0	1	0	100
0x100e	0	1	0	100
0x100f	0	1	0	100
0x1010	0	1	0	100
0x1011	0	1	0	100
0x1012	0	1	0	100
0x1013	0	1	0	100
0x1014	0	1	0	100
0x1015	0	1	0	100
0x1016	0	1	0	100
0x1017	0	1	0	100
0x1018	0	1	0	100
0x1019	0	1	0	100
0x2001	0	1	0	100
0x2002	60000	1	60	100
0x2004	30000	1	30	100
0x2006	0	1	0	100
0x2007	0	1	0	100
0x2008	0	1	0	100
0x2009	0	1	0	100
0x200a	120000	1	120	100
0x200b	0	1	0	100
0x200c	0	1	0	100
0x200e	0	1	0	100
0x2104	1000	1	1	100
0x2107	3000	1	3	100
0x2108	1000	1	1	100
0x220c	7000	1	7	100
0x3001	40000	1	40	100
0x3002	23000	1	23	100
0x3003	96000	1	96	100
0x3004	87000	1	87	100
0x3005	37000	1	37	100
0x3006	0	1	0	100
0x3007	0	1	0	100
0x3008	15000	1	15	100
0x3009	15000	1	15	100
0x300a	0	1	0	100
0x300b	0	1	0	100
0x300c	0	1	0	100
0x300d	0	1	0	100
0x300e	0	1	0	100
0x300f	0	1	0	100
0x3010	47000	1	47	100
0x3011	107000	1	107	100
0x3014	0	1	0	100
0x3015	0	1	0	100
0x3016	0	1	0	100
0x3017	0	1	0	100
0x3018	0	1	0	100
0x4001	8000	1	8	100
0x4002	59000	1	59	100
0x4003	41000	1	41	100
0x4004	6000	1	6	100
0x4005	139000	1	139	100
0x4006	9000	1	9	100
0x4007	32000	1	32	100
0x4008	147000	1	147	100
0x4009	45000	1	45	100
0x400d	20000	1	20	100
0x400e	11000	1	11	100
0x400f	28000	1	28	100
0x4010	16000	1	16	100
0x4011	8055000	1	8055	100
0x4012	10000	1	10	100
0x4013	4000	1	4	100
0x4014	1072000	1	1072	100
0x4015	10364000	1	10364	100
0x4016	5000	1	5	100
0x4017	1000	1	1	100
0x4018	18000	1	18	100
0x4019	1831000	1	1831	100
0x401a	4000	1	4	100
0x401b	0	1	0	100
0x401c	20000	1	20	100
0x401d	51000	1	51	100
0x401e	953000	1	953	100
0x401f	11000	1	11	100
0x4020	3000	1	3	100
0x4021	0	1	0	100
0x4022	23000	1	23	100
0x4023	20000	1	20	100
0x4024	1369000	1	1369	100
0x4025	515000	1	515	100
0x4026	1140000	1	1140	100
0x4027	230000	1	230	100
0x4028	942000	1	942	100
0x4029	193000	1	193	100
0x402a	1132000	1	1132	100
0x402b	113000	1	113	100
0x402c	352000	1	352	100
0x402d	116000	1	116	100
0x402e	70000	1	70	100
0x402f	518000	1	518	100
0x4030	492000	1	492	100
0x4031	414000	1	414	100
0x4032	5000	1	5	100
0x4033	8000	1	8	100
0x4034	434000	1	434	100
0x4035	4000	1	4	100
0x4036	10000	1	10	100
0x4037	9000	1	9	100
0x4038	30000	1	30	100
0x4039	25000	1	25	100
0x403a	0	1	0	100
0x403b	0	1	0	100
0x403c	6350000	1	6350	100
0x403d	7000	1	7	100
0x403e	42000	1	42	100
0x403f	30000	1	30	100
0x4040	41000	1	41	100
0x4041	44000	1	44	100
0x4042	18000	1	18	100
0x4043	6000	1	6	100
0x4044	11000	1	11	100
0x4045	32000	1	32	100
0x4046	32000	1	32	100
0x4047	10000	1	10	100
0x4048	11000	1	11	100
0x4049	12000	1	12	100
0x404a	15000	1	15	100
0x404b	16000	1	16	100
0x404c	28000	1	28	100
0x404d	8000	1	8	100
0x404e	0	1	0	100
0x404f	18000	1	18	100
0x4050	1000	1	1	100
0x4051	6000	1	6	100
0x4052	169000	1	169	100
0x4053	178000	1	178	100
0x4054	1180000	1	1180	100
0x4055	825000	1	825	100
0x4056	1000	1	1	100
0x4057	13000	1	13	100
0x4058	10508000	1	10508	100
0x4059	9000	1	9	100
0x405a	99000	1	99	100
0x405b	10000	1	10	100
0x405c	21216000	1	21216	100
0x405d	6000	1	6	100
0x405e	27000	1	27	100
0x405f	10000	1	10	100
0x4060	0	1	0	100
0x4061	0	1	0	100
0x4062	104000	1	104	100
0x4063	35000	1	35	100
0x4064	25000	1	25	100
0x4065	7000	1	7	100
0x4066	15598000	1	15598	100
0x4067	5000	1	5	100
0x4068	7000	1	7	100
0x4069	10000	1	10	100
0x406a	126000	1	126	100
0x406b	110000	1	110	100
0x406c	36000	1	36	100
0x406d	55000	1	55	100
0x406e	18000	1	18	100
0x406f	20131000	1	20131	100
0x4070	20008000	1	20008	100
0x4071	24643000	1	24643	100
0x4072	16254000	1	16254	100
0x4073	5276000	1	5276	100
0x4074	2924000	1	2924	100
0x4075	12000	1	12	100
0x4076	10000	1	10	100
0x4077	7000	1	7	100
0x4078	17000	1	17	100
0x4079	13000	1	13	100
0x407a	126000	1	126	100
0x407b	66000	1	66	100
0x407c	9000	1	9	100
0x407d	0	1	0	100
0x407e	314000	1	314	100
0x407f	0	1	0	100
0x4080	98000	1	98	100
0x4081	18000	1	18	100
0x4082	20000	1	20	100
0x4083	537000	1	537	100
0x4084	182000	1	182	100
0x4085	9000	1	9	100
0x4086	248000	1	248	100
0x4087	317000	1	317	100
0x4088	36000	1	36	100
0x4089	80000	1	80	100
0x408a	341000	1	341	100
0x408b	4000	1	4	100
0x408c	8000	1	8	100
0x408d	239000	1	239	100
0x408e	166000	1	166	100
0x408f	228000	1	228	100
0x4090	25000	1	25	100
0x4091	6000	1	6	100
0x4092	98000	1	98	100
0x4093	166000	1	166	100
0x4094	14000	1	14	100
0x4095	1222000	1	1222	100
0x4096	1000	1	1	100
0x4097	141000	1	141	100
0x4098	187000	1	187	100
0x4099	24000	1	24	100
0x409a	13000	1	13	100
0x409b	19000	1	19	100
0x409c	82000	1	82	100
0x409d	40000	1	40	100
0x409e	317000	1	317	100
0x409f	2000	1	2	100
0x40a0	136000	1	136	100
0x40a1	36000	1	36	100
0x40a2	11000	1	11	100
0x40a3	148000	1	148	100
0x40a4	14000	1	14	100
0x40a5	51000	1	51	100
0x40a6	29000	1	29	100
0x40ac	4000	1	4	100
0x40ad	15000	1	15	100
0x40ae	3454000	1	3454	100
0x40af	1378000	1	1378	100
0x40b0	5000	1	5	100
0x40b1	19000	1	19	100
0x40b2	7000	1	7	100
0x40b3	8000	1	8	100
0x40b4	11000	1	11	100
0x40b5	11000	1	11	100
0x40b6	3000	1	3	100
0x40b7	30000	1	30	100
0x40b8	11000	1	11	100
0x40b9	0	1	0	100
0x40ba	0	1	0	100
0x40bb	95000	1	95	100
0x40bc	15000	1	15	100
0x40bd	26000	1	26	100
0x40be	75000	1	75	100
0x40bf	0	1	0	100
0x40c0	311000	1	311	100
0x40c1	12000	1	12	100
0x40c2	60211000	1	60211	100
0x40c3	46000	1	46	100
0x40c4	11000	1	11	100
0x40c5	0	1	0	100
0x40c6	194000	1	194	100
0x40c7	0	1	0	100
0x40c8	0	1	0	100
0x40c9	0	1	0	100
0x40ca	20000	1	20	100
0x40cb	16000	1	16	100
0x40cc	10000	1	10	100
0x40cd	17000	1	17	100
0x40ce	12000	1	12	100
0x40cf	3000	1	3	100
0x40d0	264000	1	264	100
0x40d1	0	1	0	100
0x40d2	0	1	0	100
0x40d3	19000	1	19	100
0x40d4	14000	1	14	100
0x40d5	0	1	0	100
0x40d6	0	1	0	100
0x40d7	2000	1	2	100
0x40d8	1891000	1	1891	100
0x40d9	15000	1	15	100
0x40da	2000	1	2	100
0x40db	34000	1	34	100
0x40dc	32000	1	32	100
0x40dd	0	1	0	100
0x40de	0	1	0	100
0x40df	0	1	0	100
0x40e0	0	1	0	100
0x40e1	14000	1	14	100
0x40e2	0	1	0	100
0x40e3	4000	1	4	100
0x40e4	27000	1	27	100
0x40e5	5596000	1	5596	100
0x40e6	4077000	1	4077	100
0x40e7	29000	1	29	100
0x40e8	5000	1	5	100
0x40e9	0	1	0	100
0x40ea	12000	1	12	100
0x40eb	0	1	0	100
0x40ec	3000	1	3	100
0x40ed	77000	1	77	100
0x40ee	20000	1	20	100
0x40ef	15000	1	15	100
0x40f0	1000	1	1	100
0x40f1	5000	1	5	100
0x40f2	3000	1	3	100
0x40f3	43000	1	43	100
0x40f4	27000	1	27	100
0x40f5	311000	1	311	100
0x40f6	54000	1	54	100
0x40f7	10000	1	10	100
0x40f8	70000	1	70	100
0x40f9	9000	1	9	100
0x40fa	43000	1	43	100
0x40fb	30000	1	30	100
0x40fc	13000	1	13	100
0x40fd	133000	1	133	100
0x40fe	253000	1	253	100
0x40ff	184000	1	184	100
0x4100	302000	1	302	100
0x4101	920000	1	920	100
0x4102	18000	1	18	100
0x4103	14000	1	14	100
0x4104	389000	1	389	100
0x4105	447000	1	447	100
0x4106	876000	1	876	100
0x4107	19000	1	19	100
0x4108	38000	1	38	100
0x4109	28000	1	28	100
0x410a	9000	1	9	100
0x410b	1000	1	1	100
0x410c	9000	1	9	100
0x410d	3000	1	3	100
0x410e	2000	1	2	100
0x410f	4000	1	4	100
0x4110	15000	1	15	100
0x4111	23601000	1	23601	100
0x4112	15000	1	15	100
0x4113	3000	1	3	100
0x4114	0	1	0	100
0x4115	1000	1	1	100
0x4116	13000	1	13	100
0x4117	48000	1	48	100
0x4118	32420000	1	32420	100
0x4119	32834000	1	32834	100
0x411a	19750000	1	19750	100
0x411b	1240000	1	1240	100
0x411c	6000	1	6	100
0x411d	25000	1	25	100
0x411e	55000	1	55	100
0x411f	17000	1	17	100
0x4120	7000	1	7	100
0x4121	9000	1	9	100
0x4122	24000	1	24	100
0x4123	15000	1	15	100
0x4124	28000	1	28	100
0x4125	0	1	0	100
0x4126	0	1	0	100
0x4127	0	1	0	100
0x4128	6000	1	6	100
0x4129	3000	1	3	100
0x412a	12000	1	12	100
0x412b	1000	1	1	100
0x412c	10000	1	10	100
0x412d	11000	1	11	100
0x412e	5557000	1	5557	100
0x412f	3494000	1	3494	100
0x4130	13000	1	13	100
0x4131	41000	1	41	100
0x4132	88000	1	88	100
0x4133	27000	1	27	100
0x4134	161000	1	161	100
0x4135	127000	1	127	100
0x4136	260000	1	260	100
0x4137	15000	1	15	100
0x4138	13000	1	13	100
0x4139	8000	1	8	100
0x413a	170000	1	170	100
0x413b	153000	1	153	100
0x413c	25000	1	25	100
0x413d	20000	1	20	100
0x413e	0	1	0	100
0x413f	2353000	1	2353	100
0x4140	2738000	1	2738	100
0x4141	3652000	1	3652	100
0x4142	31000	1	31	100
0x4143	13000	1	13	100
0x4144	2000	1	2	100
0x4145	6000	1	6	100
0x4146	7000	1	7	100
0x4147	8000	1	8	100
0x4148	0	1	0	100
0x4149	0	1	0	100
0x414a	15000	1	15	100
0x414b	6000	1	6	100
0x414c	0	1	0	100
0x414d	6000	1	6	100
0x414e	10000	1	10	100
0x414f	3000	1	3	100
0x4150	17000	1	17	100
0x4151	8000	1	8	100
0x4152	15000	1	15	100
0x4153	55000	1	55	100
0x4154	5000	1	5	100
0x4155	37000	1	37	100
0x4156	52000	1	52	100
0x4157	52000	1	52	100
0x4158	1000	1	1	100
0x4159	16000	1	16	100
0x415a	17000	1	17	100
0x415b	0	1	0	100
0x415c	133000	1	133	100
0x415d	7000	1	7	100
0x415e	3000	1	3	100
0x415f	5000	1	5	100
0x4160	4000	1	4	100
0x4161	11000	1	11	100
0x4162	2000	1	2	100
0x4163	72000	1	72	100
0x4164	23000	1	23	100
0x4165	6000	1	6	100
0x4166	3000	1	3	100
0x4167	860000	1	860	100
0x4168	19000	1	19	100
0x4169	1000	1	1	100
0x416a	1000	1	1	100
0x416b	47000	1	47	100
0x416c	7000	1	7	100
0x416d	3000	1	3	100
0x416e	69000	1	69	100
0x416f	10000	1	10	100
0x4170	9000	1	9	100
0x4171	6000	1	6	100
0x4172	92000	1	92	100
0x4173	0	1	0	100
0x4174	8000	1	8	100
0x4175	2489000	1	2489	100
0x4176	0	1	0	100
0x4177	7000	1	7	100
0x4178	80000	1	80	100
0x4179	0	1	0	100
0x417a	45000	1	45	100
0x417b	2317000	1	2317	100
0x417c	157000	1	157	100
0x417d	47000	1	47	100
0x417e	23000	1	23	100
0x417f	16000	1	16	100
0x4180	18000	1	18	100
0x4181	3000	1	3	100
0x4182	13000	1	13	100
0x4183	40000	1	40	100
0x4184	5000	1	5	100
0x4185	0	1	0	100
0x4186	480000	1	480	100
0x4187	120000	1	120	100
0x4188	815000	1	815	100
0x4189	0	1	0	100
0x418a	10000	1	10	100
0x418b	13000	1	13	100
0x418c	14000	1	14	100
0x418d	5000	1	5	100
0x418e	8000	1	8	100
0x418f	7000	1	7	100
0x4190	14000	1	14	100
0x4191	2000	1	2	100
0x4192	0	1	0	100
0x4193	6000	1	6	100
0x4194	147000	1	147	100
0x4195	386000	1	386	100
0x4196	5302000	1	5302	100
0x4197	6911000	1	6911	100
0x4198	6790000	1	6790	100
0x4199	3000	1	3	100
0x419a	9000	1	9	100
0x419b	11000	1	11	100
0x419c	28000	1	28	100
0x419d	20000	1	20	100
0x419e	22000	1	22	100
0x419f	2000	1	2	100
0x41a0	0	1	0	100
0x41a1	4000	1	4	100
0x41a2	5000	1	5	100
0x41a3	11000	1	11	100
0x41a4	0	1	0	100
0x41a5	0	1	0	100
0x41a6	0	1	0	100
0x41a7	0	1	0	100
0x41a8	29000	1	29	100
0x41a9	19000	1	19	100
0x41aa	9000	1	9	100
0x41ab	10000	1	10	100
0x41ac	21000	1	21	100
0x41ad	108000	1	108	100
0x41ae	43000	1	43	100
0x41af	12000	1	12	100
0x41b0	29000	1	29	100
0x41b1	13000	1	13	100
0x41b2	30000	1	30	100
0x41b3	81000	1	81	100
0x41b4	5000	1	5	100
0x41b5	16000	1	16	100
0x41b6	5000	1	5	100
0x41b7	1000	1	1	100
0x41b8	3000	1	3	100
0x41b9	0	1	0	100
0x41ba	0	1	0	100
0x41bb	17000	1	17	100
0x41bc	25000	1	25	100
0x41bd	14000	1	14	100
0x41be	2000	1	2	100
0x41bf	14000	1	14	100
0x41c0	264000	1	264	100
0x41c1	216000	1	216	100
0x41c2	460000	1	460	100
0x41c3	115000	1	115	100
0x41c4	32000	1	32	100
0x41c5	0	1	0	100
0x41c6	0	1	0	100
0x41c7	1000	1	1	100
0x5001	0	1	0	100
0x5002	0	1	0	100
0x5003	0	1	0	100
0x5004	0	1	0	100
0x5005	0	1	0	100
0x5006	0	1	0	100
0x5007	0	1	0	100
0x5008	0	1	0	100
0x5009	0	1	0	100
0x500a	0	1	0	100
0x500b	0	1	0	100
0x500c	0	1	0	100
0x500d	0	1	0	100
0x500e	0	1	0	100
0x500f	0	1	0	100
0x5010	0	1	0	100
0x5011	0	1	0	100
0x5012	0	1	0	100
0x5013	0	1	0	100
0x5014	0	1	0	100
0x5015	0	1	0	100
0x5016	0	1	0	100
0x5017	0	1	0	100
0x5018	0	1	0	100
0x5019	0	1	0	100
0x8004	0	1	0	100
0x8005	0	1	0	100
0x8006	0	1	0	100
0x8009	0	1	0	100
0x800a	0	1	0	100
0x800b	0	1	0	100
0x800c	0	1	0	100
0x800d	0	1	0	100
0x800e	0	1	0	100
0x800f	0	1	0	100
0x8010	0	1	0	100
0x8011	0	1	0	100
0x8012	0	1	0	100
0x8013	0	1	0	100
0x8014	0	1	0	100
0x8015	0	1	0	100
0x8016	0	1	0	100
0x8017	0	1	0	100
0x8018	0	1	0	100
0x8019	0	1	0	100
0x801a	0	1	0	100
0x801b	0	1	0	100
0x801c	0	1	0	100
0x801d	0	1	0	100
0x801e	0	1	0	100
0x801f	0	1	0	100
0x8020	0	1	0	100
0x8021	0	1	0	100
0x8022	0	1	0	100
0x8023	0	1	0	100
0x8024	0	1	0	100
0x8025	0	1	0	100
0x8026	0	1	0	100
0x8027	0	1	0	100
0x8028	0	1	0	100
0x8029	0	1	0	100
0x802a	0	1	0	100
0x802b	0	1	0	100
0x802c	0	1	0	100
0x802d	0	1	0	100
0x802e	0	1	0	100
0x802f	0	1	0	100
0x8030	0	1	0	100
0x8031	0	1	0	100
0x8032	0	1	0	100
0x8033	0	1	0	100
0x8034	0	1	0	100
0x8035	0	1	0	100
0x8101	0	1	0	100
0x8102	0	1	0	100
0x8103	0	1	0	100
0x8104	0	1	0	100
0x8105	0	1	0	100
0x8106	0	1	0	100
0x810b	0	1	0	100
0x9001	0	1	0	100
0x9002	0	1	0	100
0x9003	0	1	0	100
0x9004	0	1	0	100
0x9005	0	1	0	100
0x9006	0	1	0	100
0x9007	0	1	0	100
0x9008	0	1	0	100
0x9009	0	1	0	100
0x900a	0	1	0	100
0x900b	0	1	0	100
0x900c	0	1	0	100
0x900d	0	1	0	100
0x900e	0	1	0	100
0x900f	0	1	0	100
0x9010	0	1	0	100
0x9011	0	1	0	100
0x9012	0	1	0	100
0x9013	0	1	0	100
0x9014	0	1	0	100
0x9015	0	1	0	100
0x9101	0	1	0	100
0x9102	0	1	0	100
0x9201	0	1	0	100
0xa001	0	1	0	100
0xa002	0	1	0	100
0xa004	0	1	0	100
0xa009	0	1	0	100
0xa00a	0	1	0	100
0xa00b	0	1	0	100
0xa00d	0	1	0	100
0xa00e	0	1	0	100
0xa00f	0	1	0	100
0xa011	0	1	0	100
0xa012	0	1	0	100
0xa014	0	1	0	100
0xa015	0	1	0	100
0xa019	0	1	0	100
0xa01a	0	1	0	100
0xa01b	0	1	0	100
0xa01c	0	1	0	100
0xa01e	0	1	0	100
0xa01f	0	1	0	100
0xa020	0	1	0	100
0xa021	0	1	0	100
0xa022	0	1	0	100
0xb001	0	1	0	100
0xb002	0	1	0	100
0xb003	0	1	0	100
0xb004	0	1	0	100
0xb005	0	1	0	100
0xb006	0	1	0	100
0xb007	0	1	0	100
0xb008	0	1	0	100
0xb009	0	1	0	100
0xb00a	0	1	0	100
0xf001	0	1	0	100
0xf002	0	1	0	100
0xf003	0	1	0	100
0xf005	0	1	0	100
0xf006	0	1	0	100
0xf007	0	1	0	100
0xf008	0	1	0	100
0xf009	0	1	0	100
0xf00b	0	1	0	100
0xf00c	0	1	0	100
0xf00e	0	1	0	100
0xf00f	0	1	0	100
0xf010	0	1	0	100
0xf011	0	1	0	100
0xf012	0	1	0	100
0xf013	0	1	0	100
0xf014	0	1	0	100
0xf015	0	1	0	100
0xf016	0	1	0	100
0xf017	0	1	0	100
0xf100	0	1	0	100
0xf101	0	1	0	100
0xf102	0	1	0	100
0xf103	0	1	0	100
0xf104	0	1	0	100
0xf105	0	1	0	100
0xf106	0	1	0	100
0xf107	0	1	0	100
0xf108	0	1	0	100
0xf10a	0	1	0	100
0xf10b	0	1	0	100
0xf10c	0	1	0	100
0xf10d	0	1	0	100
0xf10e	0	1	0	100
0xf10f	0	1	0	100
0xf110	0	1	0	100
0xf111	0	1	0	100
0xf112	0	1	0	100
0xf113	0	1	0	100
0xf114	0	1	0	100
0xf115	0	1	0	100
0xf116	0	1	0	100
0xf118	0	1	0	100
0xf11b	0	1	0	100
0xf11c	0	1	0	100
0xf11d	0	1	0	100
0xf11e	0	1	0	100
0xf11f	0	1	0	100
0xf120	0	1	0	100
0xf121	0	1	0	100
0xf122	0	1	0	100
0xf123	0	1	0	100
0xf124	0	1	0	100
0xf126	0	1	0	100
0xf127	0	1	0	100
0xf128	0	1	0	100
0xf129	0	1	0	100
0xf12a	0	1	0	100
0xf12b	0	1	0	100
0xf12c	0	1	0	100
0xf12d	0	1	0	100
0xf12e	0	1	0	100
0xf12f	0	1	0	100
0xf130	0	1	0	100
0xf131	0	1	0	100
0xf132	0	1	0	100
0xf133	0	1	0	100
0xf134	0	1	0	100
0xf135	0	1	0	100
0xf136	0	1	0	100
0xf137	0	1	0	100
0xf138	0	1	0	100
0xf139	0	1	0	100
0xf13a	0	1	0	100
0xf13b	0	1	0	100
0xf13c	0	1	0	100
0xf13d	0	1	0	100
0xf13e	0	1	0	100
0xf13f	0	1	0	100
0xf140	0	1	0	100
0xf141	0	1	0	100
0xf142	0	1	0	100
0xf143	0	1	0	100
0xf144	0	1	0	100
0xf145	0	1	0	100
0xf148	0	1	0	100
0xf149	0	1	0	100
0xf14a	0	1	0	100
0xf14b	0	1	0	100
0xf14c	0	1	0	100
0xf14d	0	1	0	100
0xf14e	0	1	0	100
0xf14f	0	1	0	100
0xf150	0	1	0	100
0xf151	0	1	0	100
0xf152	0	1	0	100
0xf153	0	1	0	100
0xf154	0	1	0	100
0xf155	0	1	0	100
0xf156	0	1	0	100
0xf157	0	1	0	100
0xf158	0	1	0	100
0xf159	0	1	0	100
0xf15a	0	1	0	100
0xf15b	0	1	0	100
0xf15c	0	1	0	100
0xf15d	0	1	0	100
0xf15e	0	1	0	100
0xf15f	0	1	0	100
0xf160	0	1	0	100
0xf161	0	1	0	100
0xf162	0	1	0	100
0xf163	0	1	0	100
0xf164	0	1	0	100
0xf201	0	1	0	100
0xf202	0	1	0	100
0xf203	0	1	0	100
0xf204	0	1	0	100
0xf205	0	1	0	100
0xf206	0	1	0	100
0xf207	0	1	0	100
0xf208	0	1	0	100
0x10010	0	1	0	100
0x10011	0	1	0	100
0x10012	0	1	0	100
0x10013	0	1	0	100
0x10014	0	1	0	100
0x10015	0	1	0	100
0x10016	0	1	0	100
0x10017	0	1	0	100
0x10019	0	1	0	100
0x1001a	0	1	0	100
0x1001b	0	1	0	100
0x1001c	0	1	0	100
0x1001e	0	1	0	100
0x1001f	0	1	0	100
0x10020	0	1	0	100
0x10021	0	1	0	100
0x10022	0	1	0	100
0x10023	0	1	0	100
0x10024	0	1	0	100
0x10025	0	1	0	100
0x10026	0	1	0	100
0x10027	0	1	0	100
0x10028	0	1	0	100
0x10029	0	1	0	100
0x1002b	0	1	0	100
0x1002c	0	1	0	100
0x1002d	0	1	0	100
0x1002e	0	1	0	100
0x10030	0	1	0	100
0x10031	0	1	0	100
0x10032	0	1	0	100
0x10033	0	1	0	100
0x10034	0	1	0	100
0x10035	0	1	0	100
0x10036	0	1	0	100
0x10037	0	1	0	100
0x10038	0	1	0	100
0x10039	0	1	0	100
0x1003a	0	1	0	100
0x1003b	0	1	0	100
0x1003c	0	1	0	100
0x1003d	0	1	0	100
0x1003e	0	1	0	100
0x1003f	0	1	0	100
0x10040	0	1	0	100
0x10041	0	1	0	100
0x10050	0	1	0	100
0x10070	0	1	0	100
0x10071	0	1	0	100
0x10090	0	1	0	100
0x10091	0	1	0	100
